fdc_id,nutrient_amount,nutrient_name,nutrient_unit_name,food_name,food_category_id,food_category_name,portion_size_grams
321358,0,SFA 10:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,1.41,SFA 16:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 20:5 n-3 (EPA),G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,1.3,"Tocopherol, delta",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,71.1,"Magnesium, Mg",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,Galactose,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.005,"PUFA 20:2 n-6 c,c",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.012,"Fatty acids, total trans-dienoic",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.637,"PUFA 18:3 n-3 c,c,c (ALA)",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,1.1,"Choline, from glycerophosphocholine",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,SFA 4:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,22.3,"Choline, free",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,258,Lutein + zeaxanthin,UG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.004,SFA 15:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.044,SFA 22:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,2.22,"Fatty acids, total saturated",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,Maltose,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 18:4,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.007,MUFA 17:1,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,2.41,"Iron, Fe",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,16.1,Total fat (NLEA),G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,46.6,"Choline, total",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,1.18,Nitrogen,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,Glucose,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,58.7,Water,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,"Carotene, alpha",UG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,16.2,"Selenium, Se",UG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,"Tocotrienol, alpha",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.005,PUFA 20:4,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.006,"Fatty acids, total trans-monoenoic",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,MUFA 15:1,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.15,Fructose,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,229,Energy,KCAL,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.001,MUFA 22:1 n-9,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 22:2,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,17.2,Vitamin K (phylloquinone),UG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.2,Betaine,MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,6.25,MUFA 18:1 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,"Tocotrienol, delta",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,13.9,"Carbohydrate, by summation",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.012,TFA 18:2 t not further defined,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.318,Pantothenic acid,MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.005,PUFA 20:2 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,9.47,"Tocopherol, gamma",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,"Tocotrienol, beta",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.009,SFA 14:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,1,"Vitamin A, RAE",UG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.084,MUFA 20:1 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.143,Vitamin B-6,MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,6.37,"Fatty acids, total monounsaturated",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,Vitamin K (Dihydrophylloquinone),UG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,Vitamin K (Menaquinone-4),UG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,5.4,"Fiber, total dietary",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 20:3 n-3,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.34,"Sugars, Total NLEA",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.348,"Copper, Cu",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 22:6 n-3 (DHA),G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 20:3 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,"Choline, from sphingomyelin",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,166,"Phosphorus, P",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,1.97,Ash,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,7.35,Protein,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,6.81,"PUFA 18:2 n-6 c,c",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,SFA 11:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.634,SFA 18:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.006,TFA 18:1 t,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.01,SFA 17:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,SFA 12:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,41,"Calcium, Ca",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,23,"Choline, from phosphocholine",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 22:5 n-3 (DPA),G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.2,"Choline, from phosphotidyl choline",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,3,"Cryptoxanthin, beta",UG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.31,"Tocopherol, beta",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.027,SFA 24:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 22:4,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 20:4 n-6,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,TFA 22:1 t,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,289,"Potassium, K",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,7.48,"Fatty acids, total polyunsaturated",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,1.06,"Manganese, Mn",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.021,MUFA 16:1 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,438,"Sodium, Na",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,36,"Folate, total",UG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,960,Energy,kJ,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 22:5 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,17.1,Total lipid (fat),G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,TFA 18:3 t,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.018,"Fatty acids, total trans",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.007,MUFA 17:1 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,"Fatty acids, total trans-polyenoic",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,Lycopene,UG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.15,Thiamin,MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,TFA 16:1 t,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,1.38,"Zinc, Zn",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,1.74,Vitamin E (alpha-tocopherol),MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,6.81,PUFA 18:2 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.18,Sucrose,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,8.12,Starch,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,Lactose,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 20:3 n-9,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.656,PUFA 18:3 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.002,PUFA 18:2 CLAs,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 20:5c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,PUFA 22:6 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,14.9,"Carbohydrate, by difference",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.005,MUFA 24:1 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,MUFA 14:1 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.005,PUFA 20:4c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,"Vitamin C, total ascorbic acid",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,SFA 6:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,12,"Carotene, beta",UG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.079,SFA 20:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.02,"PUFA 18:3 n-6 c,c,c",G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.948,Niacin,MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.115,Riboflavin,MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0.001,MUFA 22:1 c,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,"Tocotrienol, gamma",MG,"Hummus, commercial",16,Legumes and Legume Products,33.9
321358,0,SFA 8:0,G,"Hummus, commercial",16,Legumes and Legume Products,33.9
321359,0,"PUFA 20:2 n-6 c,c",G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.53,Nitrogen,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,cis-Lutein/Zeaxanthin,UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,4.91,"Carbohydrate, by difference",G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,83,"Vitamin A, RAE",UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,11,"Choline, from glycerophosphocholine",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.007,PUFA 18:2 CLAs,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.4,"Fatty acids, total monounsaturated",G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.332,Proline,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,1,cis-beta-Carotene,UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.291,Aspartic acid,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,1.1,Vitamin D (D2 + D3),UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.173,Isoleucine,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,"Tocopherol, gamma",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,PUFA 20:5 n-3 (EPA),G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,PUFA 20:2 c,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.021,SFA 8:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.113,Alanine,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.335,Leucine,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,"Cryptoxanthin, beta",UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,25-hydroxycholecalciferol,UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,"Carotene, alpha",UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,"Tocotrienol, beta",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.163,Phenylalanine,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.061,Vitamin B-6,MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,Fructose,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.002,PUFA 20:3 c,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,2,trans-beta-Carotene,UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,Galactose,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,Lycopene,UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.009,TFA 18:2 t not further defined,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,PUFA 18:4,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,Hydroxyproline,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.07,"Fatty acids, total trans",G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.125,Arginine,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.001,"Manganese, Mn",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,"Fatty acids, total trans-polyenoic",G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,Glucose,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,3.1,"Choline, free",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.55,Vitamin B-12,UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,1.11,"Fatty acids, total saturated",G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.011,SFA 17:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,4.89,Lactose,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,"Tocopherol, beta",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,TFA 22:1 t,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,PUFA 20:3 n-9,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.003,PUFA 20:4c,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,cis-Lycopene,UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,MUFA 22:1 n-11,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.003,PUFA 20:4,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.007,PUFA 18:3 c,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,SFA 7:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.06,"Fatty acids, total trans-monoenoic",G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,"Cryptoxanthin, alpha",UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,Maltose,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.112,Niacin,MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,Zeaxanthin,UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,MUFA 24:1 c,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,1.64,Total fat (NLEA),G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,83,Retinol,UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.049,SFA 10:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.001,"Copper, Cu",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,PUFA 20:5c,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,1.9,Total lipid (fat),G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,39.6,"Iodine, I",UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.099,Histidine,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,TFA 18:3 t,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,1.2,"Choline, from sphingomyelin",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,SFA 9:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,1.8,"Selenium, Se",UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.001,PUFA 22:5 n-3 (DPA),G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.058,SFA 12:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,"PUFA 18:3 n-6 c,c,c",G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.801,Glutamic acid,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,126,"Calcium, Ca",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.032,SFA 6:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.005,TFA 16:1 t,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.052,PUFA 18:2 c,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,SFA 5:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,12,"Magnesium, Mg",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.001,MUFA 12:1,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.001,SFA 22:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.002,SFA 20:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.009,"Fatty acids, total trans-dienoic",G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,"Iron, Fe",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,SFA 21:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.181,SFA 14:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.001,PUFA 22:5 c,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.75,Ash,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,2,"Folate, total",UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.003,MUFA 17:1,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.019,SFA 15:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,PUFA 22:6 c,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.293,Lysine,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.003,MUFA 17:1 c,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,SFA 24:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.162,Threonine,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,3.35,Protein,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.165,Tyrosine,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,Lutein,UG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,"Tocopherol, delta",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,MUFA 22:1 n-9,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,"Tocotrienol, alpha",MG,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.197,Serine,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.045,"PUFA 18:2 n-6 c,c",G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.007,"PUFA 18:3 n-3 c,c,c (ALA)",G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.089,Methionine,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0,PUFA 22:4,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,0.512,SFA 16:0,G,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
321359,50,Energy,KCAL,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,Dairy and Egg Products,411.1666666666667
