fdc_id,food_name,portion_size_grams,"Fatty acids, total saturated, G","Glucose, G","Fructose, G","Energy, KCAL","Fatty acids, total monounsaturated, G","Fiber, total dietary, G","Protein, G","Fatty acids, total polyunsaturated, G","Total lipid (fat), G","Fatty acids, total trans, G","Carbohydrate, by difference, G",saturated_fat_g,glucose_g,fructose_g,energy_kcal,monounsaturated_fat_g,dietary_fiber_g,protein_g,polyunsaturted_fat_g,fat_g,trans_fat_g,carbs_g,"Portion Size, G","Squared Fatty acids, total saturated, G","Log Fatty acids, total saturated, G","Square Root Fatty acids, total saturated, G","Squared Glucose, G","Log Glucose, G","Square Root Glucose, G","Squared Fructose, G","Log Fructose, G","Square Root Fructose, G","Squared Fatty acids, total monounsaturated, G","Log Fatty acids, total monounsaturated, G","Square Root Fatty acids, total monounsaturated, G","Squared Fiber, total dietary, G","Log Fiber, total dietary, G","Square Root Fiber, total dietary, G","Squared Protein, G","Log Protein, G","Square Root Protein, G","Squared Fatty acids, total polyunsaturated, G","Log Fatty acids, total polyunsaturated, G","Square Root Fatty acids, total polyunsaturated, G","Squared Total lipid (fat), G","Log Total lipid (fat), G","Square Root Total lipid (fat), G","Squared Fatty acids, total trans, G","Log Fatty acids, total trans, G","Square Root Fatty acids, total trans, G","Squared Carbohydrate, by difference, G","Log Carbohydrate, by difference, G","Square Root Carbohydrate, by difference, G"
323444,"Cheese, ricotta, whole milk",150.53333333333333,6.97,0,0,157,2.56,0,7.81,0.389,11,0.351,6.86,6.97,0,0,157,2.56,0,7.81,0.389,11,0.351,6.86,150.53333333333333,48.5809,1.9416152247724325,2.640075756488817,0,-Inf,0,0,-Inf,0,6.5536,0.9400072584914712,1.6,0,-Inf,0,60.99609999999999,2.0554049638515948,2.794637722496424,0.151321,-0.9441759353636907,0.623698645180507,121,2.3978952727983707,3.3166247903554,0.12320099999999999,-1.0469690555162714,0.5924525297439449,47.0596,-1.0469690555162714,0.5924525297439449
323505,"Kale, raw",20.6,0,0.4,0.4,35,0,4.1,2.92,0,1.49,0,4.42,0,0.4,0.4,35,0,4.1,2.92,0,1.49,0,4.42,20.6,0,-Inf,0,0.16000000000000003,-0.916290731874155,0.6324555320336759,0.16000000000000003,-0.916290731874155,0.6324555320336759,0,-Inf,0,16.81,1.410986973710262,2.0248456731316584,8.526399999999999,1.0715836162801904,1.7088007490635062,0,-Inf,0,2.2201,0.3987761199573678,1.2206555615733703,0,-Inf,0,19.5364,-Inf,0
323604,"Egg, whole, raw, frozen, pasteurized",28.4,0,0,0,150,0,0,12.3,0,10.3,0,0.91,0,0,0,150,0,0,12.3,0,10.3,0,0.91,28.4,0,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,0,151.29000000000002,2.509599262378372,3.5071355833500366,0,-Inf,0,106.09000000000002,2.33214389523559,3.2093613071762426,0,-Inf,0,0.8281000000000001,-Inf,0
323697,"Egg, white, raw, frozen, pasteurized",28.4,0,0,0,48,0,0,10.1,0,0.16,0,0.74,0,0,0,48,0,0,10.1,0,0.16,0,0.74,28.4,0,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,0,102.00999999999999,2.3125354238472138,3.1780497164141406,0,-Inf,0,0.0256,-1.8325814637483102,0.4,0,-Inf,0,0.5476,-Inf,0
323793,"Egg, white, dried",57,0,0,0,376,0,0,79.9,0,0.65,0,6.02,0,0,0,376,0,0,79.9,0,0.65,0,6.02,57,0,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,0,6384.010000000001,4.380775852772229,8.938679992034618,0,-Inf,0,0.42250000000000004,-0.4307829160924542,0.806225774829855,0,-Inf,0,36.240399999999994,-Inf,0
324038,"Sauce, salsa, ready-to-serve",35.7,0,1.63,1.98,29,0,1.8,1.44,0,0.19,0,6.74,0,1.63,1.98,29,0,1.8,1.44,0,0.19,0,6.74,35.7,0,-Inf,0,2.6569,0.4885800148186709,1.2767145334803705,3.9204,0.6830968447064438,1.407124727947029,0,-Inf,0,3.24,0.5877866649021191,1.3416407864998738,2.0736,0.36464311358790924,1.2,0,-Inf,0,0.0361,-1.6607312068216509,0.43588989435406733,0,-Inf,0,45.427600000000005,-Inf,0
324157,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",18.6,11.3,1,0,328,12.7,0,13.3,1.91,28.7,1.18,3.37,11.3,1,0,328,12.7,0,13.3,1.91,28.7,1.18,3.37,18.6,127.69000000000001,2.424802725718295,3.361547262794322,1,0,1,0,-Inf,0,161.29,2.5416019934645457,3.5637059362410923,0,-Inf,0,176.89000000000001,2.5877640352277083,3.646916505762094,3.6481,0.6471032420585384,1.3820274961085253,823.6899999999999,3.3568971227655755,5.357238094391549,1.3923999999999999,0.16551443847757333,1.0862780491200215,11.356900000000001,0.16551443847757333,1.0862780491200215
324317,"Onion rings, breaded, par fried, frozen, prepared, heated in oven",20.2,2.15,1.2,1.21,288,2.87,2.4,4.52,7.58,14.4,0.041,36.3,2.15,1.2,1.21,288,2.87,2.4,4.52,7.58,14.4,0.041,36.3,20.2,4.6225,0.7654678421395714,1.466287829861518,1.44,0.1823215567939546,1.0954451150103321,1.4641,0.1906203596086497,1.1,8.2369,1.0543120297715298,1.6941074346097416,5.76,0.8754687373538999,1.5491933384829668,20.430399999999995,1.5085119938441398,2.1260291625469296,57.4564,2.0255131996542803,2.753179979587241,207.36,2.667228206581955,3.794733192202055,0.0016810000000000002,-3.1941832122778293,0.2024845673131659,1317.6899999999998,-3.1941832122778293,0.2024845673131659
324653,"Pickles, cucumber, dill or kosher dill",40.4,0,0.63,0.65,12,0,1,0.48,0,0.43,0,1.99,0,0.63,0.65,12,0,1,0.48,0,0.43,0,1.99,40.4,0,-Inf,0,0.39690000000000003,-0.4620354595965587,0.7937253933193772,0.42250000000000004,-0.4307829160924542,0.806225774829855,0,-Inf,0,1,0,1,0.2304,-0.7339691750802004,0.6928203230275509,0,-Inf,0,0.18489999999999998,-0.843970070294529,0.6557438524302001,0,-Inf,0,3.9601,-Inf,0
324860,"Peanut butter, smooth style, with salt",145,10.1,0.14,0.13,597,25.4,4.8,22.5,12.3,51.1,0.06,22.3,10.1,0.14,0.13,597,25.4,4.8,22.5,12.3,51.1,0.06,22.3,145,102.00999999999999,2.3125354238472138,3.1780497164141406,0.019600000000000003,-1.9661128563728327,0.37416573867739417,0.016900000000000002,-2.0402208285265546,0.36055512754639896,645.16,3.2347491740244907,5.039841267341661,23.04,1.5686159179138452,2.1908902300206643,506.25,3.1135153092103742,4.743416490252569,151.29000000000002,2.509599262378372,3.5071355833500366,2611.21,3.933784497209659,7.148426400264607,0.0036,-2.8134107167600364,0.2449489742783178,497.29,-2.8134107167600364,0.2449489742783178
325036,"Cheese, parmesan, grated",7.6,15.5,0,0,421,6.4,0,29.6,1.2,28,0.896,12.4,15.5,0,0,421,6.4,0,29.6,1.2,28,0.896,12.4,7.6,240.25,2.740840023925201,3.9370039370059056,0,-Inf,0,0,-Inf,0,40.96000000000001,1.8562979903656263,2.5298221281347035,0,-Inf,0,876.1600000000001,3.3877743613300146,5.440588203494177,1.44,0.1823215567939546,1.0954451150103321,784,3.332204510175204,5.291502622129181,0.8028160000000001,-0.10981486600720657,0.9465727652959386,153.76000000000002,-0.10981486600720657,0.9465727652959386
325198,"Cheese, pasteurized process, American, vitamin D fortified",20.6,18.1,0,0,366,7.3,0,18,1.09,30.6,1.15,5.27,18.1,0,0,366,7.3,0,18,1.09,30.6,1.15,5.27,20.6,327.61000000000007,2.89591193827178,4.254409477236529,0,-Inf,0,0,-Inf,0,53.29,1.9878743481543455,2.701851217221259,0,-Inf,0,324,2.8903717578961645,4.242640687119285,1.1881000000000002,0.08617769624105241,1.044030650891055,936.3600000000001,3.4210000089583352,5.531726674375733,1.3224999999999998,0.13976194237515863,1.0723805294763609,27.772899999999996,0.13976194237515863,1.0723805294763609
325287,"Grapefruit juice, white, canned or bottled, unsweetened",257,0,3.22,3.32,37,0,0.2,0.55,0,0.7,0,7.59,0,3.22,3.32,37,0,0.2,0.55,0,0.7,0,7.59,257,0,-Inf,0,10.368400000000001,1.169381359556317,1.794435844492636,11.0224,1.199964782928397,1.8220867158288598,0,-Inf,0,0.04000000000000001,-1.6094379124341003,0.44721359549995793,0.30250000000000005,-0.5978370007556204,0.7416198487095663,0,-Inf,0,0.48999999999999994,-0.35667494393873245,0.8366600265340756,0,-Inf,0,57.6081,-Inf,0
325430,"Peaches, yellow, raw",167.83333333333334,0,1.95,1.53,42,0,1.5,0.91,0,0.27,0,10.1,0,1.95,1.53,42,0,1.5,0.91,0,0.27,0,10.1,167.83333333333334,0,-Inf,0,3.8024999999999998,0.6678293725756554,1.396424004376894,2.3409,0.4252677354043441,1.2369316876852983,0,-Inf,0,2.25,0.4054651081081644,1.224744871391589,0.8281000000000001,-0.09431067947124129,0.9539392014169457,0,-Inf,0,0.0729,-1.3093333199837622,0.5196152422706632,0,-Inf,0,102.00999999999999,-Inf,0
325524,"Seeds, sunflower seed kernels, dry roasted, with salt added",127,5.36,0,0,612,33.4,10.3,21,13,56.1,0.297,17.1,5.36,0,0,612,33.4,10.3,21,13,56.1,0.297,17.1,127,28.729600000000005,1.6789639750827108,2.3151673805580453,0,-Inf,0,0,-Inf,0,1115.56,3.5085558999826545,5.779273310719955,106.09000000000002,2.33214389523559,3.2093613071762426,441,3.044522437723423,4.58257569495584,169,2.5649493574615367,3.605551275463989,3147.21,4.027135812528651,7.489993324429602,0.088209,-1.2140231401794375,0.5449770637375485,292.41,-1.2140231401794375,0.5449770637375485
325658,"Sausage, Italian, pork, mild, cooked, pan-fried",86.6,9.15,1.46,0,322,11.6,0,18.2,4.96,26.2,0.1,2.15,9.15,1.46,0,322,11.6,0,18.2,4.96,26.2,0.1,2.15,86.6,83.72250000000001,2.21375387928743,3.024896692450835,2.1315999999999997,0.37843643572024505,1.2083045973594573,0,-Inf,0,134.56,2.451005098112319,3.40587727318528,0,-Inf,0,331.23999999999995,2.9014215940827497,4.266145801540309,24.6016,1.601405740736836,2.227105745132009,686.4399999999999,3.265759410767051,5.118593556827891,0.010000000000000002,-2.3025850929940455,0.31622776601683794,4.6225,-2.3025850929940455,0.31622776601683794
325871,"Bread, white, commercially prepared",27.3,0.821,1.44,2.28,270,0.717,2.3,9.43,1.87,3.59,0.035,49.2,0.821,1.44,2.28,270,0.717,2.3,9.43,1.87,3.59,0.035,49.2,27.3,0.6740409999999999,-0.1972321695297089,0.9060905032059435,2.0736,0.36464311358790924,1.2,5.1983999999999995,0.8241754429663494,1.5099668870541498,0.5140889999999999,-0.33267943838251673,0.8467585252006619,5.289999999999999,0.8329091229351039,1.51657508881031,88.9249,2.2438960966453663,3.0708305065568173,3.4969000000000006,0.6259384308664954,1.3674794331177345,12.8881,1.2781522025001875,1.8947295321496416,0.0012250000000000002,-3.3524072174927233,0.18708286933869708,2420.6400000000003,-3.3524072174927233,0.18708286933869708
325992,"Sausage, turkey, breakfast links, mild, raw",238.95,2.53,0,0,169,3.07,0,16.7,3.15,10.4,0.104,0.93,2.53,0,0,169,3.07,0,16.7,3.15,10.4,0.104,0.93,238.95,6.400899999999999,0.9282193027394288,1.5905973720586866,0,-Inf,0,0,-Inf,0,9.4249,1.1216775615991057,1.752141546793523,0,-Inf,0,278.89,2.8154087194227095,4.08656334834051,9.9225,1.1474024528375417,1.7748239349298849,108.16000000000001,2.341805806147327,3.22490309931942,0.010816,-2.2633643798407643,0.322490309931942,0.8649000000000001,-2.2633643798407643,0.322490309931942
326135,"Cheese, swiss",16.4,18.2,0,0,393,7.26,0,27,1.14,31,0.993,1.44,18.2,0,0,393,7.26,0,27,1.14,31,0.993,1.44,16.4,331.23999999999995,2.9014215940827497,4.266145801540309,0,-Inf,0,0,-Inf,0,52.7076,1.9823798288367047,2.694438717061496,0,-Inf,0,729,3.295836866004329,5.196152422706632,1.2995999999999999,0.131028262406404,1.0677078252031311,961,3.4339872044851463,5.5677643628300215,0.986049,-0.007024614936964466,0.9964938534682489,2.0736,-0.007024614936964466,0.9964938534682489
326196,"Kale, frozen, cooked, boiled, drained, without salt",118,0,0.54,0.42,36,0,0,2.94,0,1.21,0,5.3,0,0.54,0.42,36,0,0,2.94,0,1.21,0,5.3,118,0,-Inf,0,0.2916,-0.616186139423817,0.7348469228349535,0.17639999999999997,-0.8675005677047231,0.648074069840786,0,-Inf,0,0,-Inf,0,8.6436,1.0784095813505903,1.7146428199482247,0,-Inf,0,1.4641,0.1906203596086497,1.1,0,-Inf,0,28.09,-Inf,0
326698,"Mustard, prepared, yellow",127.5,0.252,0.48,0.23,61,2.59,4.3,4.25,0.903,3.38,0.01,5.3,0.252,0.48,0.23,61,2.59,4.3,4.25,0.903,3.38,0.01,5.3,127.5,0.063504,-1.3783261914707137,0.5019960159204453,0.2304,-0.7339691750802004,0.6928203230275509,0.0529,-1.4696759700589417,0.47958315233127197,6.708099999999999,0.9516578757114463,1.6093476939431082,18.49,1.4586150226995167,2.073644135332772,18.0625,1.4469189829363254,2.0615528128088303,0.815409,-0.10203272556515161,0.950263121456368,11.424399999999999,1.2178757094949273,1.8384776310850235,1e-4,-4.605170185988091,0.1,28.09,-4.605170185988091,0.1
326905,"Figs, dried, uncooked",78.7,0,24.8,22.9,249,0,9.8,3.3,0,0.92,0,63.9,0,24.8,22.9,249,0,9.8,3.3,0,0.92,0,63.9,78.7,0,-Inf,0,615.0400000000001,3.2108436531709366,4.979959839195493,524.41,3.131136910560194,4.78539444560216,0,-Inf,0,96.04000000000002,2.2823823856765264,3.1304951684997055,10.889999999999999,1.1939224684724346,1.816590212458495,0,-Inf,0,0.8464,-0.08338160893905101,0.9591663046625439,0,-Inf,0,4083.21,-Inf,0
327198,"Melons, cantaloupe, raw",276.3333333333333,0,2.08,2.4,34,0,0.8,0.82,0,0.18,0,8.16,0,2.08,2.4,34,0,0.8,0.82,0,0.18,0,8.16,276.3333333333333,0,-Inf,0,4.3264000000000005,0.7323678937132266,1.4422205101855958,5.76,0.8754687373538999,1.5491933384829668,0,-Inf,0,0.6400000000000001,-0.2231435513142097,0.8944271909999159,0.6723999999999999,-0.19845093872383832,0.9055385138137416,0,-Inf,0,0.0324,-1.7147984280919266,0.4242640687119285,0,-Inf,0,66.5856,-Inf,0
327357,"Nectarines, raw",142,0,1.67,1.39,39,0,1.5,1.06,0,0.28,0,9.18,0,1.67,1.39,39,0,1.5,1.06,0,0.28,0,9.18,142,0,-Inf,0,2.7889,0.5128236264286637,1.2922847983320085,1.9320999999999997,0.3293037471426003,1.1789826122551597,0,-Inf,0,2.25,0.4054651081081644,1.224744871391589,1.1236000000000002,0.058268908123975824,1.0295630140987,0,-Inf,0,0.07840000000000001,-1.2729656758128873,0.5291502622129182,0,-Inf,0,84.27239999999999,-Inf,0
327501,"Oranges, raw, navels (Includes foods for USDA's Food Distribution Program)",152.5,0,2.02,2.36,47,0,2,0.91,0,0.15,0,11.8,0,2.02,2.36,47,0,2,0.91,0,0.15,0,11.8,152.5,0,-Inf,0,4.0804,0.7030975114131134,1.4212670403551895,5.569599999999999,0.8586616190375187,1.5362291495737217,0,-Inf,0,4,0.6931471805599453,1.4142135623730951,0.8281000000000001,-0.09431067947124129,0.9539392014169457,0,-Inf,0,0.0225,-1.8971199848858813,0.3872983346207417,0,-Inf,0,139.24,-Inf,0
327923,"Lettuce, cos or romaine, raw",581,0,0.39,0.8,17,0,1.8,1.24,0,0.26,0,3.24,0,0.39,0.8,17,0,1.8,1.24,0,0.26,0,3.24,581,0,-Inf,0,0.1521,-0.941608539858445,0.6244997998398398,0.6400000000000001,-0.2231435513142097,0.8944271909999159,0,-Inf,0,3.24,0.5877866649021191,1.3416407864998738,1.5376,0.2151113796169455,1.1135528725660044,0,-Inf,0,0.06760000000000001,-1.3470736479666092,0.5099019513592785,0,-Inf,0,10.497600000000002,-Inf,0
328637,"Cheese, cheddar",61,19.2,0.1,0,408,7.44,0,23.3,1.18,34,1.14,2.44,19.2,0.1,0,408,7.44,0,23.3,1.18,34,1.14,2.44,61,368.64,2.954910279033736,4.381780460041329,0.010000000000000002,-2.3025850929940455,0.31622776601683794,0,-Inf,0,55.35360000000001,2.0068708488450007,2.727636339397171,0,-Inf,0,542.89,3.1484533605716547,4.8270073544588685,1.3923999999999999,0.16551443847757333,1.0862780491200215,1156,3.5263605246161616,5.830951894845301,1.2995999999999999,0.131028262406404,1.0677078252031311,5.9536,0.131028262406404,1.0677078252031311
328841,"Cheese, cottage, lowfat, 2% milkfat",220,1.26,0,0,84,0.469,0,11,0.072,2.3,0.069,4.31,1.26,0,0,84,0.469,0,11,0.072,2.3,0.069,4.31,220,1.5876000000000001,0.23111172096338664,1.1224972160321824,0,-Inf,0,0,-Inf,0,0.21996099999999996,-0.7571525105358577,0.6848357467305572,0,-Inf,0,121,2.3978952727983707,3.3166247903554,0.005183999999999999,-2.631089159966082,0.2683281572999748,5.289999999999999,0.8329091229351039,1.51657508881031,0.0047610000000000005,-2.6736487743848776,0.26267851073127396,18.576099999999997,-2.6736487743848776,0.26267851073127396
329370,"Cheese, mozzarella, low moisture, part-skim",86.2,11.7,0.3,0,298,4.65,0,23.7,0.744,20.4,0.705,4.44,11.7,0.3,0,298,4.65,0,23.7,0.744,20.4,0.705,4.44,86.2,136.89,2.4595888418037104,3.420526275297414,0.09,-1.2039728043259361,0.5477225575051661,0,-Inf,0,21.622500000000002,1.536867219599265,2.1563858652847827,0,-Inf,0,561.6899999999999,3.1654750481410856,4.868264577855234,0.553536,-0.2957142441490452,0.862554346113913,416.15999999999997,3.0155349008501706,4.516635916254486,0.49702499999999994,-0.34955747616986843,0.8396427811873333,19.713600000000003,-0.34955747616986843,0.8396427811873333
329490,"Egg, whole, dried",39.46666666666667,0,0,0,575,0,0,48.1,0,39.8,0,1.87,0,0,0,575,0,0,48.1,0,39.8,0,1.87,39.46666666666667,0,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,0,2313.61,3.8732821771117156,6.935416353759881,0,-Inf,0,1584.0399999999997,3.6838669122903918,6.308724118235001,0,-Inf,0,3.4969000000000006,-Inf,0
329596,"Egg, yolk, raw, frozen, pasteurized",28.4,0,0,0,296,0,0,15.6,0,25.1,0,0.59,0,0,0,296,0,0,15.6,0,25.1,0,0.59,28.4,0,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,0,243.35999999999999,2.747270914255491,3.9496835316262997,0,-Inf,0,630.0100000000001,3.2228678461377385,5.0099900199501395,0,-Inf,0,0.34809999999999997,-Inf,0
329716,"Egg, yolk, dried",33.13333333333333,0,0,0,654,0,0,34.2,0,55.5,0,1.07,0,0,0,654,0,0,34.2,0,55.5,0,1.07,33.13333333333333,0,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,0,1169.64,3.5322256440685598,5.848076606885378,0,-Inf,0,3080.25,4.0163830207523885,7.44983221287567,0,-Inf,0,1.1449,-Inf,0
329830,"Cheese, dry white, queso seco",97.3,13.7,0,0,326,5.7,0,24.5,1.06,24.3,0.877,2.07,13.7,0,0,326,5.7,0,24.5,1.06,24.3,0.877,2.07,97.3,187.68999999999997,2.617395832834079,3.7013511046643495,0,-Inf,0,0,-Inf,0,32.49,1.7404661748405046,2.3874672772626644,0,-Inf,0,600.25,3.1986731175506815,4.949747468305833,1.1236000000000002,0.058268908123975824,1.0295630140987,590.49,3.190476350346503,4.929503017546495,0.769129,-0.13124828660995402,0.9364827814754524,4.2848999999999995,-0.13124828660995402,0.9364827814754524
330137,"Yogurt, Greek, plain, nonfat",156,0.108,0,0,61,0.043,0,10.3,0.011,0.37,0.005,3.64,0.108,0,0,61,0.043,0,10.3,0.011,0.37,0.005,3.64,156,0.011663999999999999,-2.2256240518579173,0.3286335345030997,0,-Inf,0,0,-Inf,0,0.0018489999999999997,-3.146555163288575,0.2073644135332772,0,-Inf,0,106.09000000000002,2.33214389523559,3.2093613071762426,1.2099999999999999e-4,-4.509860006183766,0.10488088481701516,0.1369,-0.9942522733438669,0.6082762530298219,2.5e-5,-5.298317366548036,0.07071067811865475,13.249600000000001,-5.298317366548036,0.07071067811865475
